Date,cumulative
2003-09-24,0.9982815286121564
2003-09-25,0.9958071846869183
2003-09-26,0.9950245224599424
2003-09-29,0.9961508763179381
2003-09-30,0.9950260102502134
2003-10-01,1.0028526753122131
2003-10-02,1.007398813070544
2003-10-03,1.0116509644010372
2003-10-06,1.013619040581802
2003-10-07,1.0138251053235585
2003-10-08,1.0122141651937206
2003-10-09,1.0185901482593656
2003-10-10,1.0246801165139952
2003-10-13,1.0333390992466804
2003-10-14,1.0293963862523694
2003-10-15,1.0283201328507217
2003-10-16,1.030066769658568
2003-10-17,1.0265245041403936
2003-10-20,1.0296047102853085
2003-10-21,1.0307424765300965
2003-10-22,1.0200524048189414
2003-10-23,1.0116019020422489
2003-10-24,1.0103687199847553
2003-10-27,1.0154019473937002
2003-10-28,1.0236791348926526
2003-10-29,1.025497939095547
2003-10-30,1.025138935840467
2003-10-31,1.022332202015763
2003-11-03,1.0271018126472236
2003-11-04,1.0282832204455237
2003-11-05,1.0281783870486239
2003-11-06,1.026290880217355
2003-11-07,1.026617843527883
2003-11-10,1.0225854806279526
2003-11-11,1.0202115286777624
2003-11-12,1.0237706135289293
2003-11-13,1.0250184887873857
2003-11-14,1.0222220725179847
2003-11-17,1.0186533759261573
2003-11-18,1.0182208297934585
2003-11-19,1.0183797346677343
2003-11-20,1.0169832692551677
2003-11-21,1.0185892707730175
2003-11-24,1.0215645297391378
2003-11-25,1.0225567931447275
2003-11-26,1.025007690772064
2003-11-28,1.0265176551641804
2003-12-01,1.032842731335057
2003-12-02,1.0323687834127457
2003-12-03,1.0304331286748345
2003-12-04,1.0301561184309824
2003-12-05,1.028333161188397
2003-12-08,1.029819560413269
2003-12-09,1.0280451454461783
2003-12-10,1.0263818742114497
2003-12-11,1.0317985867893902
2003-12-12,1.0338259816619506
2003-12-15,1.03106403881026
2003-12-16,1.0324384752210232
2003-12-17,1.0301816304782094
2003-12-18,1.0369948179506931
2003-12-19,1.0358490174409973
2003-12-22,1.0416866135031415
2003-12-23,1.0436639627653423
2003-12-24,1.0449605369934032
2003-12-26,1.0456749227973527
2003-12-29,1.0551051533038434
2003-12-30,1.0572200519966446
2003-12-31,1.0613362196946519
2004-01-02,1.0689845925963553
2004-01-05,1.0825736093446572
2004-01-06,1.0795589519576576
2004-01-07,1.0787728924678672
2004-01-08,1.0838231718908096
2004-01-09,1.0805891862419614
2004-01-12,1.0830406725157278
2004-01-13,1.0800304359467738
2004-01-14,1.0823249247628104
2004-01-15,1.0788518319340719
2004-01-16,1.0802093077859323
2004-01-20,1.0866073006075474
2004-01-21,1.0885824999062474
2004-01-22,1.0872388949565792
2004-01-23,1.0859451770206918
2004-01-26,1.0901530374198685
2004-01-27,1.0848860675420025
2004-01-28,1.0773704701306108
2004-01-29,1.0748153700788032
2004-01-30,1.0746180021070089
2004-02-02,1.0750092365321038
2004-02-03,1.0741727799561769
2004-02-04,1.0699992991332483
2004-02-05,1.070751304877301
2004-02-06,1.0743474162550934
2004-02-09,1.0755339276863338
2004-02-10,1.0767953599083764
2004-02-11,1.080136755129623
2004-02-12,1.0781305294821335
2004-02-13,1.0772533355848835
2004-02-17,1.0825961707102205
2004-02-18,1.078097255631521
2004-02-19,1.076845928021642
2004-02-20,1.0738901627480002
2004-02-23,1.0729186075237562
2004-02-24,1.0719782752027744
2004-02-25,1.0724139127208336
2004-02-26,1.0730812845514432
2004-02-27,1.075599323332232
2004-03-01,1.0815305943445175
2004-03-02,1.0771297024561315
2004-03-03,1.0764530129865908
2004-03-04,1.0778583358576868
2004-03-05,1.079244526426589
2004-03-08,1.0761087729221157
2004-03-09,1.0743385927544316
2004-03-10,1.0692884345262048
2004-03-11,1.0660606284415737
2004-03-12,1.0679089219997397
2004-03-15,1.065034561735489
2004-03-16,1.0660807274566666
2004-03-17,1.0686821140933334
2004-03-18,1.0685672196997247
2004-03-19,1.0663193349363438
2004-03-22,1.064439948037905
2004-03-23,1.0655292076527154
2004-03-24,1.0659239440384487
2004-03-25,1.0685499461847074
2004-03-26,1.0680403929690971
2004-03-29,1.0705772233687179
2004-03-30,1.0715680291848753
2004-03-31,1.0733418015666147
2004-04-01,1.076903930897043
2004-04-02,1.0799348348044027
2004-04-05,1.0812240275764993
2004-04-06,1.0800143904763448
2004-04-07,1.0797501452701903
2004-04-08,1.0780754140353783
2004-04-12,1.0822086468905463
2004-04-13,1.0712146368449929
2004-04-14,1.065810926131183
2004-04-15,1.0627905271187108
2004-04-16,1.0655487317234906
2004-04-19,1.0658549533111479
2004-04-20,1.0617305234595553
2004-04-21,1.062420233778836
2004-04-22,1.064430474442143
2004-04-23,1.0647277183428687
2004-04-26,1.0632711326388813
2004-04-27,1.0627431239867051
2004-04-28,1.0569855493614069
2004-04-29,1.0551508638558116
2004-04-30,1.054858677551785
2004-05-03,1.0549520134027868
2004-05-04,1.0550312388555878
2004-05-05,1.055363096202091
2004-05-06,1.0539293309192237
2004-05-07,1.053369160355196
2004-05-10,1.053369160355196
2004-05-11,1.053369160355196
2004-05-12,1.053369160355196
2004-05-13,1.053369160355196
2004-05-14,1.053369160355196
2004-05-17,1.053369160355196
2004-05-18,1.053369160355196
2004-05-19,1.053369160355196
2004-05-20,1.053369160355196
2004-05-21,1.053369160355196
2004-05-24,1.053369160355196
2004-05-25,1.0533542656524377
2004-05-26,1.0532751100493198
2004-05-27,1.0536596611392155
2004-05-28,1.0535162355606011
2004-06-01,1.053403135672987
2004-06-02,1.0538639897097752
2004-06-03,1.0511014746752392
2004-06-04,1.0511800247565948
2004-06-07,1.0513634094094715
2004-06-08,1.0510505253684603
2004-06-09,1.0500286476488236
2004-06-10,1.0508752554571497
2004-06-14,1.0428764059367164
2004-06-15,1.0467315064101193
2004-06-16,1.0464567011660326
2004-06-17,1.0473648301852618
2004-06-18,1.0475784531538093
2004-06-21,1.049941016767116
2004-06-22,1.0511112082264105
2004-06-23,1.0522766071136167
2004-06-24,1.0557348997165665
2004-06-25,1.0557092595733921
2004-06-28,1.056452589075853
2004-06-29,1.0564433453952427
2004-06-30,1.0576908471363504
2004-07-01,1.053974454592222
2004-07-02,1.0538703152821502
2004-07-06,1.05191456210837
2004-07-07,1.0528171665491208
2004-07-08,1.0522930165914632
2004-07-09,1.0523732825428236
2004-07-12,1.0525152868296914
2004-07-13,1.052004929267972
2004-07-14,1.051664156359007
2004-07-15,1.0502484145414235
2004-07-16,1.0503733209240194
2004-07-19,1.0503863164932499
2004-07-20,1.0504988643073312
2004-07-21,1.0484494927372872
2004-07-22,1.0484471651661553
2004-07-23,1.0484153959911757
2004-07-26,1.0484153959911757
2004-07-27,1.0484153959911757
2004-07-28,1.0484153959911757
2004-07-29,1.0484153959911757
2004-07-30,1.0484153959911757
2004-08-02,1.0484153959911757
2004-08-03,1.0484153959911757
2004-08-04,1.0484153959911757
2004-08-05,1.0484153959911757
2004-08-06,1.0484153959911757
2004-08-09,1.0484153959911757
2004-08-10,1.0484141776849996
2004-08-11,1.0483903393502485
2004-08-12,1.0483903393502485
2004-08-13,1.0483903393502485
2004-08-16,1.0483903393502485
2004-08-17,1.048385606932088
2004-08-18,1.0484953323822317
2004-08-19,1.0485004864779952
2004-08-20,1.0486586463533458
2004-08-23,1.0486455008473998
2004-08-24,1.0486363766188558
2004-08-25,1.0489918907068823
2004-08-26,1.049025471465099
2004-08-27,1.0491431562338924
2004-08-30,1.0489859730204472
2004-08-31,1.0492407940062647
2004-09-01,1.0495691314073028
2004-09-02,1.0505387240883257
2004-09-03,1.049042470028746
2004-09-07,1.0501327190274508
2004-09-08,1.0500712480487293
2004-09-09,1.0496690238524216
2004-09-10,1.0504751642813432
2004-09-13,1.0509424906357634
2004-09-14,1.051442859883443
2004-09-15,1.0433064349262153
2004-09-16,1.0606243641012136
2004-09-17,1.0703683823618955
2004-09-20,1.0715628094072371
2004-09-21,1.0873921904115247
2004-09-22,1.0766392265879836
2004-09-23,1.0786786023260269
2004-09-24,1.0771933765481627
2004-09-27,1.0747010362324234
2004-09-28,1.0793152767231884
2004-09-29,1.0808491487137002
2004-09-30,1.0825353594791673
2004-10-01,1.0891210029382912
2004-10-04,1.09559014021477
2004-10-05,1.0925072434992913
2004-10-06,1.0967321144247921
2004-10-07,1.09326669649892
2004-10-08,1.090650370591757
2004-10-11,1.0922691907811797
2004-10-12,1.08747113285554
2004-10-13,1.0850413240519157
2004-10-14,1.083125950381317
2004-10-15,1.0844933199315836
2004-10-18,1.0857093201996881
2004-10-19,1.0850876043382591
2004-10-20,1.0843042028603467
2004-10-21,1.085548291444918
2004-10-22,1.084356040308477
2004-10-25,1.084745735111204
2004-10-26,1.0852828179754088
2004-10-27,1.088626739219028
2004-10-28,1.0875219239640133
2004-10-29,1.0883250661911033
2004-11-01,1.089943466867812
2004-11-02,1.090398335260881
2004-11-03,1.094622166979198
2004-11-04,1.1007409152307945
2004-11-05,1.1027328509802992
2004-11-08,1.0974462870265282
2004-11-09,1.098838755275016
2004-11-10,1.0987885466248328
2004-11-11,1.1048973956850654
2004-11-12,1.114930614602963
2004-11-15,1.1156948053335534
2004-11-16,1.1074653848506717
2004-11-17,1.1145104891042883
2004-11-18,1.1147894199972963
2004-11-19,1.10878963511787
2004-11-22,1.1103471160835936
2004-11-23,1.111155743030773
2004-11-24,1.113965588722681
2004-11-26,1.1174267603959913
2004-11-29,1.116758766976356
2004-11-30,1.1166551693487243
2004-12-01,1.1213219673092127
2004-12-02,1.1208091409189058
2004-12-03,1.121870346097833
2004-12-06,1.1205074447537404
2004-12-07,1.1164018076536084
2004-12-08,1.1164904212505151
2004-12-09,1.1138376721124923
2004-12-10,1.1132594990313347
2004-12-13,1.1160281902424631
2004-12-14,1.1171677153239694
2004-12-15,1.119281409086797
2004-12-16,1.1181492507980304
2004-12-17,1.1173526220171925
2004-12-20,1.118623154269649
2004-12-21,1.1202760027013172
2004-12-22,1.1205687104653377
2004-12-23,1.1230245142709645
2004-12-27,1.1234155667319279
2004-12-28,1.1262579444386036
2004-12-29,1.1266874431914995
2004-12-30,1.125906159664494
2004-12-31,1.128589795528279
2005-01-03,1.1246658434226333
2005-01-04,1.1155287074860951
2005-01-05,1.1138282536146653
2005-01-06,1.113772210781457
2005-01-07,1.1140577324594527
2005-01-10,1.114260663044286
2005-01-11,1.113863180047361
2005-01-12,1.1165623688791153
2005-01-13,1.1155421130354048
2005-01-14,1.1205573813923808
2005-01-18,1.1200003257094961
2005-01-19,1.115781102036672
2005-01-20,1.1125930873111336
2005-01-21,1.1149180036902355
2005-01-24,1.1146019547114265
2005-01-25,1.116484906900336
2005-01-26,1.1196271316289956
2005-01-27,1.1198797372046732
2005-01-28,1.1201087890697226
2005-01-31,1.1229002235643606
2005-02-01,1.1253229038650676
2005-02-02,1.1261692393529121
2005-02-03,1.125424039184443
2005-02-04,1.1312373091797963
2005-02-07,1.1331504840891349
2005-02-08,1.1351889440901153
2005-02-09,1.1335960487422356
2005-02-10,1.1345737660540958
2005-02-11,1.1409108586457164
2005-02-14,1.146141111484046
2005-02-15,1.1492355180385927
